step,spread,regime
2235,186.6703235512887,1
2236,183.69580800012602,1
2237,185.0313834503322,1
2238,185.02819793967544,1
2239,185.50663438849983,1
2240,188.02929476196528,1
2241,189.19747017953506,1
2242,192.68022723710772,1
2243,194.87682336413377,0
2244,189.91414721726164,0
2245,180.26527835432182,0
2246,175.34809777427233,0
2247,170.29422335586395,0
2248,169.72149247257505,0
2249,169.10926016116,0
2250,167.49476872022026,0
2251,168.52128434524116,0
2252,177.7754325759022,0
2253,175.91335744557333,0
2254,176.00494975036818,0
2255,175.0335206906435,0
2256,171.82747075493626,0
2257,173.30110329934286,0
2258,171.3352517518586,0
2259,167.3995742872815,0
2260,163.80536751897446,0
2261,166.8232526909924,0
2262,168.28804013078494,0
2263,165.61081088557523,0
2264,168.56972151592072,1
2265,169.8587876289764,1
2266,172.0509025812029,1
2267,171.04955572679094,1
2268,168.64130452614904,1
2269,168.93869893292086,1
2270,167.15107182074476,1
2271,165.21159899442065,1
2272,161.9310677573051,1
2273,156.03680668424997,1
2274,156.28536326584052,1
2275,162.15355130401113,1
2276,166.72188657355002,1
2277,173.9335305075943,1
2278,171.54069020765957,1
2279,174.98971054438837,1
2280,175.5256583283262,1
2281,173.9792461560275,1
2282,178.55373756020768,1
2283,178.95733757847978,1
2284,173.7342794101239,1
2285,177.71911155932375,1
2286,179.85907689326402,1
2287,181.0344016457837,1
2288,177.67242992494093,1
2289,179.3541995719178,1
2290,185.3702839654717,1
2291,187.05172509254885,1
2292,182.30157583519008,1
2293,182.88878166302916,0
2294,183.2025499743677,0
2295,186.40741098349142,1
2296,187.97707724046737,1
2297,185.0730914014006,1
2298,185.81346104850624,1
2299,185.3650640636507,1
2300,186.50175256336115,1
2301,190.6330364846237,1
2302,188.59306764380477,1
2303,195.4178028930375,1
2304,196.8758050191409,1
2305,199.79881055544743,1
2306,202.06169295930673,1
2307,203.06215070188867,1
2308,204.66463458395626,1
2309,193.49993465609728,1
2310,196.05069912859304,1
2311,193.0119047498395,1
2312,192.9409509052058,1
2313,194.34329077452426,1
2314,198.2832699226446,1
2315,195.14088240517168,1
2316,193.64025569699382,1
2317,192.65031323205665,1
2318,193.48871010508344,1
2319,192.7113951884693,1
2320,194.81519783080074,1
2321,188.9638027024548,1
2322,188.80780183455408,1
2323,194.78749086374594,1
2324,193.95827788470268,1
2325,195.4982881575822,1
2326,198.75995184644665,1
2327,199.9570313004061,1
2328,206.6381607093231,1
2329,206.4501288025098,1
2330,208.09348305792233,1
2331,208.35397742970028,1
2332,212.53471623209825,1
2333,210.37938793723035,1
2334,216.9294278251786,1
2335,213.7377066019553,1
2336,218.95122858079216,1
2337,214.46912675925498,1
2338,215.85586963360925,1
2339,214.93059663190996,1
2340,217.20209947149627,1
2341,217.74238461463514,1
2342,219.6725610599218,1
2343,213.95736107642574,0
2344,206.22448799861505,0
2345,200.1863367950599,0
2346,194.17605939408185,0
2347,188.90109237322048,0
2348,185.47869943061693,0
2349,183.9461053719358,1
2350,184.59656639987676,1
2351,182.3175343714123,1
2352,180.3948057379788,1
2353,180.4400527654353,1
2354,184.84432720367468,1
2355,183.92905972865756,1
2356,184.35007204755394,1
2357,185.29935570415586,1
2358,182.5983877486622,1
2359,182.10595109602934,1
2360,180.44325200170164,1
2361,186.86283549561955,2
2362,192.7202611125538,2
2363,189.61928684992415,2
2364,190.39945800398868,2
2365,194.89300281726864,2
2366,197.75731568052257,2
2367,201.19826859552762,2
2368,197.16838320810578,2
2369,207.5523312937867,2
2370,205.25152877256156,2
2371,202.82384748045075,2
2372,196.8457314047671,2
2373,197.04454706617304,2
2374,204.5746727133881,2
2375,207.30210427330948,2
2376,207.83143258344012,2
2377,213.07111057482945,2
2378,220.31143465005087,2
2379,225.88003388257962,2
2380,216.73066130324852,2
2381,221.94848956619003,2
2382,225.41629246184522,2
2383,221.93499175994995,2
2384,225.42689958854805,2
2385,232.73614858709772,2
2386,230.45164138640055,2
2387,236.3632605601587,2
2388,238.95326711563126,2
2389,224.44208308826725,2
2390,225.22554124080264,2
2391,227.68040808245158,2
2392,226.91286281685748,2
2393,229.79167315332063,2
2394,229.93858213715424,2
2395,243.58771658922308,2
2396,242.31306535511587,2
2397,238.8368616710789,2
2398,244.367906802472,2
2399,243.7494195076643,2
2400,244.07019257811902,2
2401,243.9197263060413,2
2402,249.0707933162051,2
2403,244.0211921013765,2
2404,249.80881075496575,2
2405,253.51513748725802,2
2406,264.39729182384775,2
2407,266.08541823402294,2
2408,261.2543881133651,2
2409,263.0301387955852,2
2410,265.47803279650554,2
2411,272.999610454068,2
2412,268.0991865505386,2
2413,260.3732219159397,2
2414,262.27354700816795,2
2415,273.38581214327354,2
2416,277.73533495812757,2
2417,282.39289365152894,2
2418,275.6312103649351,2
2419,276.4573948578433,2
2420,284.0103338554186,2
2421,286.35333444477715,2
2422,278.1470806102668,2
2423,278.84187323049514,2
2424,282.72594571466414,2
2425,265.7997077735546,2
2426,265.9872510762061,2
2427,261.75542719769146,2
2428,267.2831771939123,2
2429,265.6008822202377,2
2430,268.6333635371809,2
2431,269.25867387733507,2
2432,267.3582355274471,2
2433,279.207813218422,2
2434,276.62569971043104,2
2435,277.6442612199259,2
2436,278.1779411904047,2
2437,279.7898743971105,2
2438,290.995952288261,2
2439,294.78759584349774,2
2440,292.62596591721575,2
2441,301.41103656527025,2
2442,306.11627322500686,2
2443,303.9649023326123,2
2444,311.6098871147717,2
2445,304.553184121082,2
2446,298.83942698603073,2
2447,290.2050961395682,2
2448,279.38798373605954,2
2449,286.765480677945,2
2450,288.377952339577,2
2451,280.27121319212904,2
2452,280.6381158158424,2
2453,286.3268799028033,2
2454,282.73381989379135,2
2455,281.51418727811165,2
2456,293.58597963457134,2
2457,292.7650622294828,2
2458,285.0174946619251,2
2459,282.6094539971928,2
2460,274.21303696016383,2
2461,278.6252383170088,2
2462,274.3476361778434,2
2463,269.9415612275725,2
2464,282.7637664589691,2
2465,276.6660970162095,2
2466,269.6935618109838,2
2467,264.52793040522874,2
2468,270.5441602909241,2
2469,274.17963429819855,2
2470,271.79167644524966,2
2471,268.93341558248426,2
2472,272.1224236162638,2
2473,274.0727553316423,2
2474,273.76621285177987,2
2475,277.58000341802983,2
2476,272.00586334448826,2
2477,267.8702532756044,2
2478,272.043844242875,2
2479,274.45724436250134,2
2480,263.3894941864977,2
2481,264.2838107668056,2
2482,276.8866325558372,2
2483,281.94568261253835,2
2484,279.6532758138165,2
2485,275.90200172748735,2
2486,278.5580803119636,2
2487,285.9221149920805,2
2488,276.74881738888064,2
2489,278.97161826541463,2
2490,277.6920988744983,2
2491,279.3774246010699,2
2492,272.0257071593635,2
2493,279.43882520511215,2
2494,288.4787659014328,2
2495,292.8711938630535,2
2496,303.12799972574703,2
2497,301.3772898472765,2
2498,303.25982713499144,2
2499,307.6209363999359,2
2500,310.09306397223907,2
2501,308.96878026499473,2
2502,308.43484670167885,2
2503,316.6130116903832,2
2504,316.78165340047684,2
2505,323.4546129593866,2
2506,323.2732928032535,2
2507,329.85413827427607,2
2508,330.50719954846016,2
2509,334.1327903559505,2
2510,330.56410135521963,2
2511,332.1938295754164,2
2512,328.71849752799625,2
2513,326.6240870645499,2
2514,324.9799814657281,2
2515,324.2192269947752,2
2516,330.037473194064,2
2517,327.72441071833254,2
2518,328.77847719189856,2
2519,335.33463234466427,2
2520,338.7948605456544,2
2521,329.28506523768556,2
2522,321.3895828672146,2
2523,323.85735002194457,2
2524,321.3236622439709,2
2525,312.8089849305311,2
2526,309.97600194953975,2
2527,312.756148852021,2
2528,311.1659843406859,2
2529,311.8020119742813,2
2530,310.70007678706185,2
2531,307.1366925433877,2
2532,308.8471562827546,2
2533,299.92183407262223,2
2534,295.7791435255147,2
2535,300.6594249027958,2
2536,293.15296244318137,2
2537,293.6536230398612,2
2538,291.79280421794596,2
2539,289.4337221364829,2
2540,294.9433409218325,2
2541,301.59088095172103,2
2542,296.15014345216815,2
2543,281.85205145374437,2
2544,281.49126955697835,2
2545,271.46900541373486,2
2546,276.7727802448826,2
2547,277.11491752560084,2
2548,269.4660330573308,2
2549,265.82251741393026,2
2550,260.22125035985556,2
2551,256.354603509103,2
2552,246.97887855242647,2
2553,255.59156059980572,2
2554,250.72108057348152,2
2555,251.55766481864651,2
2556,254.76492239169954,2
2557,261.75231355209786,2
2558,262.69056249472254,2
2559,261.90949118609115,2
2560,263.081216335988,2
2561,256.37032376823714,1
2562,250.22951616354078,1
2563,246.88642330777915,0
2564,236.31587844953953,0
2565,231.71020975191666,0
2566,227.98650294699195,0
2567,233.89506690616105,0
2568,236.99376426886286,0
2569,236.7421627975753,0
2570,238.22396887422448,0
2571,232.35472863281564,0
2572,230.92887601096945,0
2573,231.9707326882697,0
2574,226.25265073152494,0
2575,218.80233036507263,0
2576,218.96981278886358,1
2577,213.28848147106385,1
2578,214.44062922279116,1
2579,217.5503178000149,1
2580,213.3315216032239,1
2581,209.55639453416248,1
2582,212.77637796792402,1
2583,212.2739878954475,1
2584,214.82579200681283,1
2585,213.17407383899928,1
2586,211.85566553891246,1
2587,211.30412020066288,1
2588,216.5875566802101,1
2589,218.62944417570418,1
2590,215.20974523026194,1
2591,215.07165748681334,1
2592,213.1669819469761,1
2593,210.70383804628221,1
2594,211.87258975260798,1
2595,212.21812387151297,1
2596,208.28618828825745,1
2597,207.9105986077729,1
2598,205.59037758100035,1
2599,206.76294266676973,1
2600,204.34806466542244,1
2601,203.46397401194346,1
2602,201.54666773994396,1
2603,195.46822411264182,1
2604,201.27579912763804,1
2605,201.18977315803753,1
2606,206.87845135600728,1
2607,206.6880016797542,1
2608,208.68981187542846,1
2609,205.95047888419077,1
2610,203.42165526213606,1
2611,203.03845202504925,1
2612,208.60167779556136,1
2613,204.95067780960062,1
2614,197.97566929483705,1
2615,201.6455219701038,1
2616,204.11398916267285,1
2617,202.3535330495636,1
2618,209.52364737028546,1
2619,216.55636824018927,1
2620,209.56556476735014,1
2621,206.70792602119758,1
2622,205.127724285854,0
2623,206.22190180287086,1
2624,206.70969880404397,1
2625,206.3559971954337,1
2626,202.3143187866637,1
2627,203.98800973245997,1
2628,205.7921299446568,1
2629,208.8141525669159,1
2630,204.20656387470527,1
2631,202.03683082413042,0
2632,198.87400113198746,0
2633,192.93334320685463,0
2634,190.91570824067722,0
2635,185.875876597279,0
2636,179.59069529081583,0
2637,181.72380890547754,0
2638,179.110507188468,0
2639,175.4394841696915,0
2640,179.47511338095688,0
2641,181.05607000286474,0
2642,172.29826375945845,0
2643,173.1776113482287,0
2644,174.02072884161024,0
2645,172.19966916594143,0
2646,170.26740841923836,0
2647,163.27607779604014,0
2648,170.93306155180892,0
2649,169.3168438902117,0
2650,170.02788805264578,0
2651,168.6409581572885,0
2652,165.22895256154675,0
2653,167.96167140529644,0
2654,167.9176325914724,0
2655,168.56745461430157,1
2656,171.15912631905178,1
2657,172.1311337913942,1
2658,179.47284819527565,1
2659,183.1884153919836,1
2660,185.6716797192805,1
2661,181.02672308343847,1
2662,183.73918631541926,1
2663,186.23207802971925,1
2664,183.34639046497844,1
2665,178.74056231511398,1
2666,182.33222557880066,1
2667,186.22391686592357,1
2668,184.63591907538742,1
2669,181.07155238060264,0
2670,180.71053506948715,0
2671,178.1041697246727,0
2672,171.20678044563053,0
2673,166.56278598059458,0
2674,167.17638490164148,0
2675,162.80820809626422,0
2676,166.00655910192694,0
2677,167.3577342064147,0
2678,170.05598578277318,1
2679,171.78801330585082,1
2680,170.44631456631038,1
2681,172.27015053365153,0
2682,168.5191336322041,0
2683,171.85339179030737,0
2684,177.21867363691854,0
2685,176.975781123388,0
2686,181.5999191890152,0
2687,176.80861872977815,0
2688,178.00183275023738,0
2689,177.1003260210613,0
2690,179.35577725955892,0
2691,170.81300357568537,0
2692,172.93020498167425,0
2693,169.61238941687733,0
2694,169.0620388073555,0
2695,176.52064769055846,0
2696,177.8577326761562,0
2697,178.61413693678134,0
2698,179.02090416891028,0
2699,182.61286558052248,0
2700,184.9106395450951,0
2701,185.24312082321558,0
2702,185.06205550153481,0
2703,184.61725044869834,0
2704,183.37481320054536,0
2705,177.7344650685167,0
2706,178.95923655517637,0
2707,175.88746887477743,0
2708,179.0948852706967,0
2709,179.33135637740781,1
2710,181.98043076899998,0
2711,180.87915074430356,0
2712,179.4938626405363,0
2713,179.21992689420415,0
2714,177.10614494417754,0
2715,184.30122263442811,0
2716,190.6403060272107,0
2717,196.72839243359624,0
2718,196.80581498560818,0
2719,193.1595095114114,0
2720,195.66400206775285,0
2721,193.2682078021675,0
2722,196.15086528347808,0
2723,192.34462614604797,0
2724,192.79382936755707,0
2725,196.29913372763048,0
2726,195.50079147524423,1
2727,194.72763127656086,1
2728,189.8889525642218,1
2729,188.05893991094857,1
2730,189.60445146857617,1
2731,191.61072914721038,1
2732,194.0467208705862,1
2733,188.03086426789167,1
2734,187.44919671131615,1
2735,183.30352885552927,1
2736,184.8904870346739,1
2737,179.9348830612011,1
2738,174.7642300074718,0
2739,177.13656218869698,0
2740,174.2183082332378,0
2741,178.93424728169128,0
2742,180.5685920034617,0
2743,178.6899082715038,0
2744,181.65049074607865,0
2745,180.07263097196835,0
2746,182.09794617900673,0
2747,178.48795979433845,0
2748,181.70594372499815,0
2749,174.81385040538123,0
2750,169.73491365054593,0
2751,165.3436828304035,0
2752,162.4317713856833,0
2753,163.222550183568,0
2754,162.6833288787251,0
2755,165.08668618528714,0
2756,169.1792673645014,0
2757,162.14529641129033,0
2758,166.83007617081472,0
2759,165.4474624569064,0
2760,171.91584739762862,0
2761,168.33541026705748,0
2762,160.30306154680287,0
2763,162.33735153695181,0
2764,164.06900538790396,0
2765,159.28689393080492,0
2766,154.94670961632195,0
2767,157.81225357431595,0
2768,158.88461183847645,0
2769,157.2627053284704,0
2770,158.75282472333578,0
2771,159.39731331488008,0
2772,155.4292390337549,0
2773,158.60509193475883,0
2774,160.857083127358,0
2775,160.45166164483382,0
2776,163.2158560568168,0
2777,170.33018922764506,0
2778,165.73849027782117,0
2779,164.15734662742406,0
2780,162.7942981761791,0
2781,165.4193094907695,0
2782,162.46029245776674,0
2783,164.84978956029047,0
2784,162.33196962389596,0
2785,157.47275433118614,0
2786,157.36187823937274,0
2787,154.90410214077852,0
2788,155.22938363934574,0
2789,156.47293497764667,0
2790,149.92407588146233,0
2791,148.03136994409945,0
2792,148.10242359986557,0
2793,151.1187430953798,0
2794,153.54354294511393,0
2795,149.98829844292231,0
2796,149.08147771068346,0
2797,150.6525908193311,0
2798,149.46416370852228,0
2799,146.33382834799096,0
2800,145.96357654456895,0
2801,147.20169660620843,0
2802,143.41382627746296,0
2803,145.53007903339474,0
2804,145.87867735053268,0
2805,148.09863246852746,0
2806,147.6081935162476,0
2807,154.24047608142908,0
2808,155.24341573955834,0
2809,157.75093311817918,0
2810,159.57902074813276,0
2811,158.44050787061033,0
2812,158.9993335296344,0
2813,156.24776269566223,0
2814,162.35865350723626,0
2815,163.64739677875315,0
2816,160.0323508206646,0
2817,164.9376549797246,0
2818,163.89201290447588,0
2819,166.8193226850713,0
2820,159.98375568597592,0
2821,164.02524365654523,0
2822,165.11383122562586,0
2823,163.71024503102126,1
2824,166.75173084675308,1
2825,173.60880757359354,1
2826,172.8505089201081,1
2827,172.08408924991306,1
2828,172.691983786962,1
2829,174.17042275860967,1
2830,178.66513422159252,1
2831,181.26783665434735,1
2832,181.4427453921079,1
2833,183.3035092814679,1
2834,190.05203930578264,1
2835,192.73119054564685,1
2836,192.72532234952902,1
2837,192.26444324500528,1
2838,193.40757652817243,1
2839,196.95402599978192,1
2840,194.63714593625537,1
2841,197.59212759530865,1
2842,195.99696600524553,0
2843,194.98678467605828,0
2844,204.00311348331522,0
2845,205.3639341942157,0
2846,202.11188893964723,0
2847,202.46802179868695,0
2848,205.1072664419164,0
2849,206.4928633676348,0
2850,197.17921481592407,0
2851,184.939575586616,0
2852,183.97785760356595,0
2853,184.85234417043682,0
2854,185.3814847699719,0
2855,182.8003052557577,0
2856,184.67936440892913,0
2857,189.3740433160477,1
2858,184.45833009801754,1
2859,179.49554673252328,1
2860,181.81885039123983,1
2861,185.3959227645986,1
2862,184.09938197279575,1
2863,177.88631746696123,1
2864,178.91418143008852,1
2865,181.21308193328062,1
2866,181.12024802823584,1
2867,185.52866872413156,1
2868,187.30020908072885,1
2869,185.5643647570977,1
2870,184.23484174271954,1
2871,185.0395239494438,1
2872,184.54095193694513,1
2873,179.3867150678261,1
2874,181.14031749064608,1
2875,180.10237052618854,1
2876,179.65179116659223,1
2877,177.0421755090539,1
2878,183.52571580092,1
2879,186.39651992180504,1
2880,193.4314606198611,1
2881,192.74983056789816,1
2882,195.39522783044322,1
2883,196.4601636949435,1
2884,194.41949327111712,1
2885,193.65761209228492,1
2886,196.0471675132352,1
2887,192.66534187323566,1
2888,196.57140762996633,1
2889,197.29012798504542,1
2890,200.4624816936766,1
2891,201.76639816441582,1
2892,194.52866120674184,2
2893,195.80013936090248,2
2894,202.9418926857954,2
2895,205.04632393748764,2
2896,206.3701040829988,2
2897,208.44094664273663,2
2898,200.01020082334634,2
2899,207.74239859326386,2
2900,196.79968509982075,2
2901,205.81616844236382,2
2902,205.1464452251184,2
2903,208.92187577405818,2
2904,200.08585570397844,2
2905,205.66804279532684,2
2906,210.178413279314,2
2907,214.29798362335805,2
2908,205.20920732283955,2
2909,202.29259532395665,2
2910,205.73045077296854,2
2911,213.24509027966977,2
2912,209.4943418573452,2
2913,205.91273778668074,2
2914,208.94717840033377,2
2915,223.7230916826269,2
2916,221.44418670070704,2
2917,220.58214916089386,2
2918,218.94059366763526,2
2919,219.46446684955404,2
2920,227.35415923142466,2
2921,228.09392854660254,2
2922,243.428763261561,2
2923,244.9997843029034,2
2924,253.27985023897256,2
2925,252.5449587390208,2
2926,246.71664083575465,2
2927,247.2880788373076,2
2928,251.1881801597263,2
2929,247.93829456960142,2
2930,255.15902097297942,2
2931,253.48394223002393,2
2932,248.72089765238204,2
2933,262.388989372142,2
2934,258.77868781540565,2
2935,256.91905121609835,2
2936,261.66929164240474,2
2937,260.6818210475898,2
2938,256.03838830150346,2
2939,253.68119854627102,2
2940,265.1657838653447,2
2941,269.1237180409915,2
2942,274.1676909383523,2
2943,276.3630057101672,2
2944,279.4745534478752,2
2945,277.9364477469603,2
2946,279.38941189756343,2
2947,269.3615448049189,2
2948,275.49776559594096,2
2949,273.94431882778747,2
2950,268.35908732119145,2
2951,270.2067008645384,2
2952,269.9146876957945,2
2953,275.8269274357079,2
2954,276.2785811397395,2
2955,273.6422390994027,2
2956,274.243455666207,2
2957,283.00724948864803,2
2958,289.01325077862646,2
2959,292.759750296728,2
2960,298.94985055352424,2
2961,303.05863351251986,2
2962,298.742728655592,2
2963,303.59123488023056,2
2964,310.4116186403615,2
2965,317.52670376545404,2
2966,311.9905840008655,2
2967,309.7081547398243,2
2968,306.65486319180786,2
2969,305.4290648822277,2
2970,308.4268110271225,2
2971,309.8033249264518,2
2972,311.1701471410727,2
2973,304.3213326858336,2
2974,301.905950006852,2
2975,309.5531596508954,2
2976,316.29733971192974,2
2977,316.3239576770442,2
2978,321.04405784250747,2
2979,323.3918302594537,2
2980,328.6995334492729,2
2981,333.5778937571181,2
2982,345.00240469514426,2
2983,345.2243803031617,2
2984,348.54399891473366,2
2985,351.03494783620283,2
2986,351.35212379908177,2
2987,350.4642122655532,2
2988,360.1718786036404,2
2989,360.42068105747126,2
2990,364.4067624949261,2
2991,373.4725528635037,2
2992,376.5499858437554,2
2993,379.34115448247627,2
2994,379.46399400625376,2
2995,381.802649940412,2
2996,380.21153437747563,2
2997,395.2631543797235,2
2998,387.83429334061964,2
2999,386.9774597885073,2
3000,390.03888863023565,2
3001,392.72418571948214,2
3002,391.03401237552873,2
3003,381.8112084758082,2
3004,375.26967086946433,2
3005,376.47959853541386,2
3006,365.93813435187866,2
3007,369.57799614189304,2
3008,376.3494175496694,2
3009,380.91795118901376,2
3010,386.60645347195026,2
3011,373.5403093231889,2
3012,363.20038428828354,2
3013,361.9635725341848,2
3014,356.76731968463366,2
3015,348.59165175028704,2
3016,346.3348662892195,2
3017,355.38294798424124,2
3018,366.11746989576596,2
3019,361.5264113036039,2
3020,362.14939420244974,2
3021,364.54945910305776,2
3022,363.3403569029879,2
3023,370.6134223832447,2
3024,361.1872795451713,1
3025,351.6387643481016,1
3026,341.8392291971926,1
3027,334.4295446483555,1
3028,319.2984020215088,1
3029,313.10494417479964,1
3030,308.4170716563501,1
3031,295.764243932139,1
3032,292.10877945306123,1
3033,284.3306088165415,1
3034,281.14265327134746,1
3035,278.0303863356028,1
3036,275.1418080425399,1
3037,274.6573309676233,1
3038,260.5246445436544,1
3039,254.0930841477687,1
3040,250.85679583811822,1
3041,242.6150706339218,1
3042,243.29617267354354,1
3043,237.7963519551841,0
3044,239.9700834345233,0
3045,242.25673517910812,0
3046,239.86180511501541,0
3047,237.30879658180186,0
3048,230.04831319136724,0
3049,228.62334222829912,0
3050,230.2860600574569,0
3051,230.06495740795538,1
3052,233.73638968947245,1
3053,231.05137736925326,1
3054,228.48767941640835,1
3055,224.25319976913613,1
3056,230.65840753989534,1
3057,224.41484941725776,1
3058,225.99521087667685,1
3059,227.85760899438893,1
3060,229.46871101197857,1
3061,225.45369228490682,1
3062,219.97707058909285,1
3063,218.66540604046148,1
3064,219.96314944674145,1
3065,217.08796381697977,1
3066,215.42333350294325,1
3067,212.81804499925732,1
3068,212.73593456025915,1
3069,212.4253914978192,1
3070,217.64337730101053,1
3071,219.0700704521101,1
3072,214.04876763004086,1
3073,209.50804780224456,1
3074,211.85356812037222,1
3075,211.5468593605603,1
3076,218.271232451243,1
3077,224.66770115268477,1
3078,220.59379204121,1
3079,220.88140750625894,1
3080,216.05941679366128,1
3081,218.0338552246555,1
3082,223.58998385511254,1
3083,223.2284127577782,1
3084,220.91701921480276,1
3085,221.5528549905141,1
3086,224.0289344823627,1
3087,226.41534433096533,1
3088,223.99179121945969,1
3089,220.84603999172373,1
3090,220.9275525617771,1
3091,218.9823905272043,1
3092,222.69365755464852,1
3093,220.62542272368634,1
3094,220.14364133642184,1
3095,220.72466886292537,1
3096,215.05554676183476,1
3097,212.6009039813867,1
3098,219.13913655877118,0
3099,221.33970850114943,0
3100,218.57918090868773,0
3101,220.14042906108915,0
3102,223.68789499205016,0
3103,221.46070399577638,0
3104,223.40777432329193,0
3105,224.69502295556285,0
3106,218.78364076888866,0
3107,216.67046779517827,0
3108,221.83737427899567,0
3109,228.05506372464856,0
3110,230.12281021541835,0
3111,226.28349959908408,0
3112,216.3370037312918,0
3113,212.25076424699358,0
3114,206.08984777952816,0
3115,211.8119928792984,0
3116,203.73700569374068,0
3117,198.3192964658409,0
3118,198.28460447917087,0
3119,197.39502414696,0
3120,202.68510234073787,0
3121,204.09974844801164,0
3122,202.54302319974863,0
3123,206.58393391332098,0
3124,203.994267407259,0
3125,209.54663835981674,0
3126,205.084565887173,0
3127,193.3532708245913,0
3128,192.41258578217366,0
3129,183.58363356344015,0
3130,186.71835819073007,0
3131,186.673707084522,0
3132,192.56696439700204,0
3133,190.8095043643585,0
3134,184.46920814351748,0
3135,185.6789857360871,0
3136,182.91609115244364,0
3137,185.4187360634231,0
3138,181.48967239319228,0
3139,186.58584101387072,0
3140,186.20784429044056,0
3141,185.00483603158204,0
3142,189.71596751055318,0
3143,192.8001457985954,0
3144,189.22379564856956,0
3145,193.22380693131683,1
3146,196.21006323427355,1
3147,196.32391381579214,1
3148,199.67248622845034,1
3149,204.927708470285,1
3150,204.73586324206258,1
3151,204.56491852992238,1
3152,204.21062279256623,1
3153,201.62573964169144,1
3154,201.55222327000408,1
3155,201.09106984785052,1
3156,200.45019371499436,1
3157,199.787862272394,1
3158,196.08245998192822,1
3159,200.26533782867034,1
3160,197.11080253183522,0
3161,202.15414182246576,0
3162,198.99002541894706,1
3163,205.44399484473348,1
3164,203.05898104928175,0
3165,205.81560758659433,0
3166,205.37060727102326,0
3167,199.41858173689215,0
3168,193.7626689526551,0
3169,190.41756544008766,0
3170,188.0994705898769,0
3171,187.31861549489255,0
3172,188.0605856009928,0
3173,186.75776004701734,0
3174,187.28903140474114,0
3175,188.46334730526837,0
3176,186.97912012212208,0
3177,188.98594019550453,0
3178,191.87964546496815,0
3179,193.0733460188973,0
3180,194.4804773141712,0
3181,194.49938856929427,0
3182,198.3194521088089,0
3183,197.43589033427602,0
3184,194.08783996219373,0
3185,193.40113932279738,0
3186,187.7358265525052,0
3187,181.75378132917882,0
3188,184.80540065504752,0
3189,190.15902838883008,0
3190,188.1816590032856,0
3191,191.15372066645003,0
3192,183.64078641795163,0
3193,175.69537265748156,0
3194,179.99911350765856,0
3195,182.91411184716387,1
3196,183.95809799892538,1
3197,190.9283791885638,1
3198,191.09923133292483,1
3199,188.215274000386,1
3200,183.86204020751893,1
3201,184.9484971751503,1
3202,186.6130682549085,1
3203,186.7742491110584,1
3204,190.96512849183236,1
3205,196.46539519664697,1
3206,194.32706239246625,0
3207,186.7473908675831,0
3208,187.30243890634955,0
3209,191.34973727328497,0
3210,189.3251492603151,0
3211,190.80248383345108,0
3212,185.82534759638824,0
3213,186.29903466020295,0
3214,187.9102851812721,0
3215,188.45801297294295,0
3216,195.74068340596233,0
3217,200.8292958814556,0
3218,202.82781217908394,0
3219,206.14667402532467,0
3220,209.1180419952358,0
3221,209.891325738116,1
3222,208.6307232443726,0
3223,205.87036382362186,0
3224,201.99550677081547,1
3225,207.58846492012188,1
3226,214.7286409764207,1
3227,214.45343057636822,1
3228,214.2515461295225,1
3229,215.98252993090514,1
3230,214.99579966065096,1
3231,211.08237702243702,1
3232,206.3709438719815,1
3233,213.40507664986836,1
3234,207.39870397686357,1
3235,208.51489338995623,1
3236,203.11294149374146,1
3237,202.89768322617843,1
3238,201.82885868826963,1
3239,197.20986414026976,1
3240,199.86923465977407,1
3241,196.44173772845886,1
3242,191.6684572625801,1
3243,194.99661609306312,1
3244,194.31268056397468,1
3245,192.24277202583278,1
3246,195.77769661059102,1
3247,192.382307210657,1
3248,187.03264521896895,1
3249,192.43654934286832,1
3250,199.4708155460894,1
3251,199.33392252136582,1
3252,189.84082678128823,1
3253,190.10870213709322,1
3254,193.96356660130155,1
3255,198.62317235887326,1
3256,195.44201527699425,1
3257,194.90151084028892,1
3258,196.31590339428155,1
3259,199.65271406067248,1
3260,202.4176497042405,1
3261,204.43195577433622,1
3262,208.08950990624982,0
3263,206.85717098179595,0
3264,211.9988775029737,0
3265,208.7465855705525,0
3266,210.5685743990378,0
3267,207.86973502969013,0
3268,206.42187317459468,0
3269,205.60403600172128,0
3270,202.78519193179378,0
3271,206.672426641028,0
3272,204.22970197949934,0
3273,203.24915456330206,0
3274,204.664742913895,0
3275,213.73199720130634,0
3276,215.10279176445093,0
3277,214.25930694068387,0
3278,205.82572064665197,0
3279,204.31257136589232,0
3280,200.8428843184509,0
3281,198.75361440586408,0
3282,196.19984979440935,0
3283,198.69517383108,1
3284,198.47966020930798,1
3285,195.7899280456344,1
3286,199.54154304701476,1
3287,195.64182537805053,1
3288,196.2310525583999,1
3289,196.22894318306618,1
3290,197.97394126401912,1
3291,202.47760228229492,1
3292,212.270787293722,1
3293,212.24131300019084,1
3294,209.64830393460753,1
3295,206.86248912433302,1
3296,204.19228185369047,1
3297,205.4302956415505,1
3298,198.29745034729356,1
3299,194.2693150863251,1
3300,195.9753813393453,1
3301,199.91274838390004,1
3302,203.68925433360297,1
3303,204.22715060581535,1
3304,207.26012559001495,1
3305,211.39981392914984,1
3306,209.800626487379,1
3307,213.40094667270287,1
3308,207.58989009578517,1
3309,203.0407439843664,1
3310,202.03248681031508,1
3311,196.36944613129472,1
3312,198.9181084191463,1
3313,197.39565611052566,1
